dateOfLoss,occupancyType,countyCode,causeOfDamage,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,buildingDamageAmount,netBuildingPaymentAmount
2015-10-04T00:00:00.000Z,1,45019.0,4,,,,0.0
2015-10-04T00:00:00.000Z,11,45043.0,2,3552.66,0.0,8000.0,3552.66
2015-10-02T00:00:00.000Z,1,45051.0,2,,,,0.0
2015-10-07T00:00:00.000Z,1,45019.0,4,12269.6,0.0,12575.0,12269.6
2015-10-03T00:00:00.000Z,11,45051.0,0,2253.77,0.0,3504.0,2253.77
2015-10-03T00:00:00.000Z,11,45015.0,4,4998.91,0.0,6248.0,4998.91
2015-10-03T00:00:00.000Z,1,45019.0,0,,,,0.0
2015-10-04T00:00:00.000Z,11,45079.0,2,27254.68,0.0,24263.0,27254.68
2015-10-03T00:00:00.000Z,1,45041.0,2,48400.0,0.0,53746.0,48400.0
2015-10-03T00:00:00.000Z,1,45019.0,4,,,,0.0
